date,actual_return,var_estimate,violation
2020-12-30,0.006249874940401332,-0.009973273166261724,0
2021-01-04,0.0089826036677145,-0.009616830579544256,0
2021-01-05,0.0062698326666633,-0.009977062273905365,0
2021-01-06,-0.004576961048106666,-0.010134274126259469,0
2021-01-07,0.007443427872900566,-0.009907801422476138,0
2021-01-08,0.014093443291623098,-0.010017512593177945,0
2021-01-11,0.0023782806170943665,-0.009984418239158533,0
2021-01-12,-0.0033786960579299664,-0.01019815182671087,0
2021-01-13,0.0019755882889472337,-0.00979547158391914,0
2021-01-14,-0.0008552971198113665,-0.010028482755510312,0
2021-01-15,-0.006820137675031133,-0.010224977885174043,0
2021-01-18,-0.007209917810650001,-0.010130575583598075,0
2021-01-19,0.008505895602564267,-0.009841789921060384,0
2021-01-20,0.002264275882536666,-0.010275942412397852,0
2021-01-21,0.005081226077046545,-0.010192125068964398,0
2021-01-22,-0.003991181542951933,-0.010097603392816856,0
2021-01-25,0.007398430096701032,-0.010080200845654365,0
2021-01-26,-0.008913565118189137,-0.010076351882008266,0
2021-01-27,-0.0010739673398760666,-0.010285192995937662,0
2021-01-28,-0.006038027091329988,-0.010541143229985804,0
2021-01-29,-0.007318241231394767,-0.010660772274406989,0
2021-02-01,0.0069576398220550315,-0.010428704894758679,0
2021-02-02,0.0063221534337686,-0.010378084151876752,0
2021-02-03,0.0027837836964192996,-0.010466195751591797,0
2021-02-04,-0.006085457420273881,-0.010509363568625871,0
2021-02-05,0.004078544872948262,-0.010470205365006811,0
2021-02-08,-0.004051064062206947,-0.010080691874567,0
2021-02-09,-0.0005692505567467,-0.010115457429016697,0
2021-02-10,0.0016458003679669666,-0.010160758253604586,0
2021-02-15,0.0038626286485256003,-0.010404513577887442,0
2021-02-16,0.0019386232094172333,-0.010145423537530186,0
2021-02-17,-0.0035552427105012665,-0.010407079750031497,0
2021-02-18,-0.004473990791300967,-0.010501172777196456,0
2021-02-19,0.002233281367982033,-0.01048997754242024,0
2021-02-22,-0.0050199454993714,-0.010173792737343859,0
2021-02-23,-2.3541323262050144e-05,-0.010397445619903207,0
2021-02-24,-0.0054498193879207,-0.010704902087664453,0
2021-02-25,0.011016414575938065,-0.010368582564398465,0
2021-02-26,-0.0122471420978791,-0.01048488199594413,1
2021-03-02,0.004019562323799634,-0.010782511615114721,0
2021-03-03,0.004040023667002533,-0.010511256871076872,0
2021-03-04,-0.004802150477826467,-0.010506232300100634,0
2021-03-05,-0.0018867732769833332,-0.0107427480586561,0
2021-03-08,-0.0042856397250378665,-0.010467612753402888,0
2021-03-09,-0.003667266372741033,-0.010313497643447531,0
2021-03-10,-0.001747399284676133,-0.010208022932836408,0
2021-03-11,0.007770096763500265,-0.010501736766102348,0
2021-03-12,0.0004646374525430329,-0.01045935301433251,0
2021-03-15,-0.002520932379767,-0.010395736436605093,0
2021-03-16,0.004847016916593433,-0.01050112611784622,0
2021-03-17,-0.0037976013683800997,-0.010336792395709057,0
2021-03-18,0.0016823153457505998,-0.010646089709237609,0
2021-03-19,-0.0020877294838128374,-0.010348877581070894,0
2021-03-22,0.0020892310458688335,-0.010184949552900798,0
2021-03-23,-0.0023228520486272336,-0.010472067417157399,0
2021-03-24,-0.00023329998927520035,-0.00993998642743907,0
2021-03-25,0.0024398130941062335,-0.010238290059348797,0
2021-03-26,0.0017663273035770498,-0.009791306470463912,0
2021-03-29,-1.3676173985000434e-06,-0.00977161231019551,0
2021-03-30,0.0011555270235479999,-0.009743135616742529,0
2021-03-31,-0.0007477434902251667,-0.009155942951864761,0
2021-04-01,0.004106450386336667,-0.008562000045583381,0
2021-04-02,0.0030885392618735727,-0.008149902717898769,0
2021-04-06,0.00027481747724979985,-0.007888337286580015,0
2021-04-07,0.0011805543747041333,-0.0075244736431901715,0
2021-04-08,0.0013382400486723666,-0.007128339060771836,0
2021-04-09,-0.002121917758342633,-0.007322520950801732,0
2021-04-12,0.0012318399563540333,-0.007315835248682023,0
2021-04-13,0.0028652982263077994,-0.007154903480568376,0
2021-04-14,0.0036153145613887997,-0.00728371569456107,0
2021-04-15,-0.0005304909738386667,-0.007098389519237999,0
2021-04-16,-0.00033393459582719995,-0.006946921811476421,0
2021-04-19,0.0014838552924486333,-0.006949881334098272,0
2021-04-20,0.0011448342598576484,-0.006925160941801381,0
2021-04-21,-0.005776593963358834,-0.006891805202575616,0
2021-04-22,0.0010479288346412667,-0.006935682698235946,0
2021-04-23,-0.0014348096024793,-0.006823237752625457,0
2021-04-26,0.0015381147497909335,-0.00667432889460809,0
2021-04-27,0.0009186672595810666,-0.006839532856460157,0
2021-04-28,-0.0038631525377408665,-0.006884150900151392,0
2021-04-29,-0.001607366663319229,-0.006824298474353338,0
2021-04-30,-0.0031855077984005,-0.0069084613439289256,0
2021-05-03,-0.0023307110127446396,-0.006729026161777218,0
2021-05-04,0.002945456942572452,-0.006924627729511354,0
2021-05-06,0.002506648957907333,-0.0066805727858015125,0
2021-05-07,0.0020097555063459,-0.006946488023846719,0
2021-05-10,0.005209083820001332,-0.006862883290574544,0
2021-05-11,-0.005769739072495594,-0.006840769468823491,0
2021-05-12,-0.0052338822178702995,-0.006970947946254971,0
2021-05-13,-0.004756833375719433,-0.006947685697516825,0
2021-05-14,0.003090528417234868,-0.006763687673011716,0
2021-05-17,-0.00014290915177563322,-0.006714117051746737,0
2021-05-18,0.0038123603433433,-0.007066637846969817,0
2021-05-20,-0.0011428715388025665,-0.006830924750580073,0
2021-05-21,0.00010330338420426665,-0.00692364689510174,0
2021-05-24,-0.000894497249435354,-0.006691559072257656,0
2021-05-25,0.0027061878699768667,-0.006728404009367681,0
2021-05-26,-0.0007168450508074333,-0.006897153098503194,0
2021-05-27,2.4763275964133316e-05,-0.006802240120529982,0
2021-05-28,0.0014538712934393334,-0.006862135329487563,0
2021-05-31,-0.0006979239147598331,-0.006896854685987087,0
2021-06-01,0.0019797460745945,-0.006707291504817444,0
2021-06-02,-0.0006910141859144333,-0.0068603666785399305,0
2021-06-03,0.0033919928193598993,-0.006670708824762754,0
2021-06-04,-0.0008171982737158665,-0.00671564118384929,0
2021-06-07,0.0019284842924089665,-0.006749696457551005,0
2021-06-08,0.0005976158281144334,-0.006674631120652292,0
2021-06-09,-0.003298155804627533,-0.006640315763247753,0
2021-06-10,0.0013386565460448332,-0.006756170001070138,0
2021-06-11,0.0017417352340726331,-0.006752213634365926,0
2021-06-14,0.0010914542584347666,-0.006670901654412041,0
2021-06-15,0.00046588598955139994,-0.006714332474076731,0
2021-06-16,0.0022074116845495,-0.0067848452700161885,0
2021-06-17,-0.0023195129037987335,-0.006624771284358046,0
2021-06-18,0.002005344588527215,-0.006722665155912437,0
2021-06-21,-0.002165412434303433,-0.006728355562174204,0
2021-06-22,0.0013117603847441,-0.006723598286419971,0
2021-06-23,0.0020281398276704777,-0.006661465575168511,0
2021-06-24,0.00027906979448243325,-0.006691101753286272,0
2021-06-25,0.00022351227887333335,-0.006285688611431883,0
2021-06-28,-0.0016009868549158332,-0.005973605366171407,0
2021-06-29,-0.0004693148050922,-0.006034831292798834,0
2021-06-30,0.0018379156413758,-0.006094074060483211,0
2021-07-01,-0.0018301412796407647,-0.006034377388714153,0
2021-07-02,-0.0008509699097506666,-0.005910308949226236,0
2021-07-05,0.0024125186760109,-0.006037687059042927,0
2021-07-06,0.0019218940175955335,-0.0057739681782234655,0
2021-07-07,-0.0010211204655009333,-0.005884550314376188,0
2021-07-08,-0.0017517685202978668,-0.0057894731837440025,0
2021-07-09,-0.004283641518525066,-0.005921189275794119,0
2021-07-12,0.003551508713968767,-0.0060082878689038145,0
2021-07-13,0.0018772518218958332,-0.005987877533151135,0
2021-07-14,-0.000479866219815,-0.005886755151309335,0
2021-07-15,0.0005441345599187667,-0.005877873712268301,0
2021-07-16,-0.0003420786772392668,-0.0059424208803489096,0
2021-07-19,-0.002678694364215967,-0.005973033004029241,0
2021-07-20,0.0011377933886246,-0.005752083249840423,0
2021-07-21,-0.0011741849586042667,-0.005887224586315277,0
2021-07-22,0.002836899449598795,-0.005888736830052799,0
2021-07-23,0.0014349321763331,-0.0060036682930277654,0
2021-07-26,-0.0027596665107798334,-0.006066418147182324,0
2021-07-27,0.0006942474489231332,-0.005843302163021984,0
2021-07-28,0.0008247242848948332,-0.005862528844018586,0
2021-07-29,-0.0003969570347859,-0.005755541510017662,0
2021-07-30,-0.0035281579634535,-0.005754706839660673,0
2021-08-02,0.0010004014696939666,-0.005897071140824594,0
2021-08-03,0.003255054848770063,-0.0059249340909552336,0
2021-08-04,0.005154027081714267,-0.005945859764716886,0
2021-08-05,-0.0003149779496574751,-0.005848716815469054,0
2021-08-06,-0.0019504737836086,-0.005870644997056784,0
2021-08-09,-0.0024444995135512997,-0.005807658427900717,0
2021-08-10,-0.002302903552845167,-0.005825361690067561,0
2021-08-11,-0.0026627420241017666,-0.005806317595337571,0
2021-08-12,-0.0019023194505715334,-0.006013127248399383,0
2021-08-13,-0.005716346184660566,-0.006015185713623595,0
2021-08-17,-0.002380305708196233,-0.0059665000670205935,0
2021-08-18,0.002234231511150833,-0.006089540042990576,0
2021-08-19,-0.0062136402851259995,-0.006015530372097278,1
2021-08-20,-0.0032538775676127668,-0.006063794940455759,0
2021-08-23,0.002208584122150467,-0.006176960944574882,0
2021-08-24,0.004525727504391934,-0.006023517287852258,0
2021-08-25,0.0011661748773468667,-0.006176840212812983,0
2021-08-26,-0.0021782957550425,-0.006044085279775522,0
2021-08-27,-0.0005391141511181999,-0.00613141522386875,0
2021-08-30,0.001754046678179513,-0.005774536394244647,0
2021-08-31,0.0068308296630458665,-0.0058632669174673675,0
2021-09-01,-0.00022564906925406661,-0.005905831893037358,0
2021-09-02,-0.003374099583364733,-0.00577084677050762,0
2021-09-03,0.0017420868357113015,-0.005841060216915288,0
2021-09-06,0.00019948165643393344,-0.005864165360197111,0
2021-09-07,-0.0013251896077755667,-0.00590745297210585,0
2021-09-08,-0.004826023528048067,-0.005706702493568944,0
2021-09-09,-0.0054515032263280335,-0.005735592882569151,0
2021-09-10,0.0014993993034196813,-0.005822127578091112,0
2021-09-13,-6.295359845109987e-05,-0.0059285032984212485,0
2021-09-14,0.0010403476404592666,-0.005788867871865209,0
2021-09-15,0.0016568150350570665,-0.005878907524101211,0
2021-09-16,-0.0033498184742681,-0.005746749404118372,0
2021-09-17,-1.4505787693799956e-05,-0.005844628416927799,0
2021-09-23,-0.0013333726297864333,-0.0057824010701936395,0
2021-09-24,-0.0020896791964759667,-0.00583124839657164,0
2021-09-27,0.0008163911070575245,-0.00583903767704639,0
2021-09-28,-0.007290068126900333,-0.005779261141116606,1
2021-09-29,-0.003825439968012188,-0.005858027296497684,0
2021-09-30,0.0013306444389135665,-0.005972693828222384,0
2021-10-01,-0.007207937826297266,-0.005929838680734452,1
2021-10-05,-0.0057232631867827,-0.005828436426553083,0
2021-10-06,-0.009370111744509467,-0.005899952720908658,1
2021-10-07,0.0062099424410273,-0.006057649679243084,0
2021-10-08,-0.0003352445650533733,-0.005948148487960215,0
2021-10-12,-0.009046046517592833,-0.005882459485821168,1
2021-10-13,0.004984107124957366,-0.005986640672248707,0
2021-10-14,0.005807882711139129,-0.0061775105711983,0
2021-10-15,0.003256345251616032,-0.006088241490339377,0
2021-10-18,-0.0030009987842961666,-0.005993182830380449,0
2021-10-19,0.003770991777826933,-0.0060103614095674725,0
2021-10-20,-0.0020019927425533666,-0.0060045513470898745,0
2021-10-21,2.7541990059566627e-05,-0.006019734033343507,0
2021-10-22,-0.0007188116504975999,-0.006240729293971552,0
2021-10-25,0.0013692854303590666,-0.006068356591140596,0
2021-10-26,0.0015683162307585665,-0.0060126986536424,0
2021-10-27,-0.004503649094470534,-0.006019263437735437,0
2021-10-28,0.0021613702058677665,-0.0061604885434367535,0
2021-10-29,-0.011792552947755866,-0.006101104130903255,1
2021-11-01,0.004490059578769299,-0.00607626370533612,0
2021-11-02,0.005554499624834999,-0.0063801417764463835,0
2021-11-03,-0.005021361498244853,-0.006344211419944519,0
2021-11-04,0.003644883459856433,-0.006383569435508689,0
2021-11-05,0.0015021282251545666,-0.006226983928058726,0
2021-11-08,0.00046279825186986665,-0.006313310175277622,0
2021-11-09,0.0026458758308532,-0.0061209324043017075,0
2021-11-10,-0.004339677000326967,-0.006149936785559748,0
2021-11-11,-0.0012416491506436333,-0.0061372633374717645,0
2021-11-12,0.0026393037637943003,-0.006149139926576786,0
2021-11-15,0.0061335533109338,-0.006165555743284415,0
2021-11-16,-0.0020078883761580333,-0.006231149547749696,0
2021-11-17,-0.0050503257857153995,-0.006186761180607661,0
2021-11-18,-0.0007111662662959335,-0.006269290718411236,0
2021-11-19,0.0017894452120781335,-0.006042741977148761,0
2021-11-22,0.006796615195000101,-0.006271873305029106,0
2021-11-23,-0.003706374071879733,-0.006187636351878757,0
2021-11-24,-0.00033147446475156666,-0.006167588627286663,0
2021-11-25,-0.00046829290845533324,-0.006317487946898045,0
2021-11-26,-0.0026115803046073663,-0.006178640696042919,0
2021-11-29,-0.0032543732151562666,-0.0063114587647978395,0
2021-11-30,-0.0047145114718497,-0.0063750828701966775,0
2021-12-01,0.008908367339915782,-0.006350226932199887,0
2021-12-02,0.005205032585402658,-0.006240182220998622,0
2021-12-03,0.0007399176735929668,-0.006291986185610583,0
2021-12-06,0.0011598468590549,-0.006405970032438571,0
2021-12-07,0.0020482561337510333,-0.006291793857106875,0
2021-12-08,0.0032843259257834,-0.006239705578653517,0
2021-12-09,0.0014050619287047665,-0.00604515900673576,0
2021-12-10,-0.0025841701073315666,-0.006148924862767526,0
2021-12-13,0.0007792018073080666,-0.006313076646149312,0
2021-12-14,-0.0011829301811009665,-0.006313905819021087,0
2021-12-15,6.371372385069999e-05,-0.006197026029013521,0
2021-12-16,0.0026386943556425996,-0.006301368214569254,0
2021-12-17,0.0008209363475749639,-0.006262164506728215,0
2021-12-20,-0.004731779655839567,-0.0061080733029123275,0
2021-12-21,0.003473711993743133,-0.006177568439439241,0
2021-12-22,4.15739846316666e-05,-0.006192062529821721,0
2021-12-23,-0.0008979729009735667,-0.00612888191085755,0
2021-12-24,0.0032734911493269665,-0.006214509522561702,0
2021-12-27,-0.0013760224335348998,-0.006205412058977053,0
2021-12-28,0.002488669573592833,-0.00615172667453277,0
2021-12-29,-0.00015976697848349991,-0.0062482019712148,0
2021-12-30,-0.0042822269643796,-0.006111153669909204,0
2022-01-04,-0.0020387830275284996,-0.006220785398720447,0
2022-01-05,-0.006606030486676533,-0.006286522691440748,1
2022-01-06,-0.007617162764614733,-0.006341706054595895,1
2022-01-07,0.004461698593557366,-0.006355277613575063,0
2022-01-10,-0.0025892819482729,-0.006294023146891852,0
2022-01-11,0.0008450926003654331,-0.006477287419193445,0
2022-01-12,0.007644838302007233,-0.006381742708933556,0
2022-01-13,-0.0005030497916894001,-0.006356222918263021,0
2022-01-14,-0.00797779515346,-0.006269768963468821,1
2022-01-17,-0.005524081391623567,-0.0063399196059656,0
2022-01-18,-0.0026749720793679665,-0.006303771107142703,0
2022-01-19,-0.0008442640276042668,-0.006335487028763927,0
2022-01-20,0.0006408465200222332,-0.0064413116819820836,0
2022-01-21,-0.0029307160782433,-0.006255835794892666,0
2022-01-24,-0.0038172645560672334,-0.006205122193068122,0
2022-01-25,-0.009254962715851333,-0.006373823554074354,1
2022-01-26,-0.0011281842659482,-0.006247879142897389,0
2022-01-27,-0.0133494497321816,-0.006327111148311916,1
2022-01-28,0.010707712977593865,-0.006445792343136577,0
2022-02-03,0.004010977210021234,-0.006537206225759584,0
2022-02-04,0.0024698411258905323,-0.006593431949668875,0
2022-02-07,-0.004218511157947166,-0.006636372182134048,0
2022-02-08,-0.003053636421254633,-0.006368857970197479,0
2022-02-09,0.006639336750451366,-0.006624269920821553,0
2022-02-10,0.0028908233799253996,-0.006416122750582581,0
2022-02-11,-0.005728555166311733,-0.006412825001761633,0
2022-02-15,-0.004736227041777933,-0.006346406147757238,0
2022-02-16,0.006587448597854367,-0.006511807400361384,0
2022-02-17,0.0022745764464783334,-0.006431387712470746,0
2022-02-18,-0.0016966800863257331,-0.006347791537316461,0
2022-02-21,-0.0018680469183449998,-0.006471367171797935,0
2022-02-22,-0.002387670308812067,-0.006314696285249891,0
2022-02-23,0.0009234631599056664,-0.006361733842614937,0
2022-02-24,-0.005043720538428767,-0.006385647062325439,0
2022-02-25,0.0019433714448837337,-0.006361626685055957,0
2022-02-28,0.0030628790901080665,-0.006339331654573247,0
2022-03-02,0.0010814138367132666,-0.0065170162499902234,0
2022-03-03,0.004817821708269633,-0.006299826582568974,0
2022-03-04,-0.0056099200032845,-0.006345153670094088,0
2022-03-07,-0.009324144617919031,-0.006392511452502479,1
2022-03-08,-0.004611068204608367,-0.006385536402627543,0
2022-03-10,0.0068157691306758,-0.006407096923780671,0
2022-03-11,-0.0003847804456235502,-0.00635715770544128,0
2022-03-14,-0.0015508188031932667,-0.006149112095384133,0
2022-03-15,-0.003415356763992248,-0.0061939329231664895,0
2022-03-16,0.0051444719588418664,-0.0061969261515415685,0
2022-03-17,0.0071975406169855665,-0.006146317244784585,0
2022-03-18,-0.00023645110384566665,-0.006193881407548031,0
2022-03-21,-0.0038347211596366335,-0.006193042872126995,0
2022-03-22,-0.0009007942110571333,-0.0061535010623950444,0
2022-03-23,0.002647689488709633,-0.006210043570251744,0
2022-03-24,-0.0021564640285156,-0.0061022243754777035,0
2022-03-25,-0.0019895427018045,-0.006103427121547764,0
2022-03-28,-0.006873016835274299,-0.006126343347279173,1
2022-03-29,0.004130552187954933,-0.006215199901761314,0
2022-03-30,0.004429446704459566,-0.006281365116469982,0
2022-03-31,-0.0018215985548541331,-0.006207207313624049,0
2022-04-01,-0.004519865435363066,-0.00620478297330208,0
2022-04-04,-0.0012054672713476332,-0.006221767389906824,0
2022-04-05,-0.0003407407332121667,-0.006261207661949625,0
2022-04-06,-0.005898238559425133,-0.006094592448555993,0
2022-04-07,-0.003555859855343299,-0.006306205784404017,0
2022-04-08,-0.0017963474531675998,-0.00625120088216295,0
2022-04-11,-0.005114580139733733,-0.006472612028751572,0
2022-04-12,-0.003206805091934733,-0.0064182320306586564,0
2022-04-13,0.008032645247522533,-0.0062812126425130085,0
2022-04-14,0.0011190494891458,-0.006367364765821658,0
2022-04-15,-0.006188754849549599,-0.006418012529072717,0
2022-04-18,-0.0017720857831638,-0.00639924567493066,0
2022-04-19,0.003717799953789267,-0.006592971303642509,0
2022-04-20,0.0011471508191274332,-0.006527461750162478,0
2022-04-21,0.002736138234163967,-0.006462017903826513,0
2022-04-22,-0.0057738538705304,-0.006479599973326696,0
2022-04-25,-0.00018099107837223237,-0.006475124690752511,0
2022-04-26,0.0016928199452604998,-0.006407943736191209,0
2022-04-27,-0.0033478579514021564,-0.006471369034069915,0
2022-04-28,0.0031594999856112997,-0.006542151759741894,0
2022-04-29,0.002860670121788334,-0.006619812685995513,0
2022-05-03,-0.008456796604370199,-0.006434330445847881,1
2022-05-04,-0.0014146507451471666,-0.006709312748147105,0
2022-05-06,-0.0030304744365873995,-0.0066640196528523765,0
2022-05-10,-0.0030204357553332,-0.006591689203987767,0
2022-05-11,0.0043927106821412,-0.006706784834577556,0
2022-05-12,-0.0023763807523778,-0.006831598206053894,0
2022-05-13,0.007143106388131966,-0.006666947797926947,0
2022-05-16,-0.0039003430749457333,-0.006638100251419105,0
2022-05-17,0.0033332478953069,-0.006621136092698733,0
2022-05-18,-0.0009217783137795333,-0.0065633645899673704,0
2022-05-19,-0.0039926077866712,-0.006603931672327894,0
2022-05-20,0.008054670734231899,-0.006664178582269035,0
2022-05-23,0.0003561310096950332,-0.006620189426116817,0
2022-05-24,-0.004394849870289633,-0.006684376869832717,0
2022-05-25,0.0033842953581863,-0.006659639093542267,0
2022-05-26,-0.0032369359248029996,-0.006768821449035033,0
2022-05-27,0.0046226185701604,-0.006690667680633158,0
2022-05-30,0.004568126628830034,-0.006521675273307611,0
2022-05-31,-0.0028666953330353994,-0.006554005987482074,0
2022-06-02,-0.007444364561024332,-0.0065729510810176636,1
2022-06-03,0.0025674292552862995,-0.006530895745949177,0
2022-06-07,-0.010705445568437931,-0.006679378935563881,1
2022-06-08,0.0026901156048005368,-0.0068026336140201244,0
2022-06-09,-0.0013270220216832333,-0.006648142448195023,0
2022-06-10,-0.0040004624646634,-0.0067777878029518105,0
2022-06-13,-0.01750764560566573,-0.006827345682713168,1
2022-06-14,-0.0023952816280482,-0.007284330114745891,0
2022-06-15,-0.010547009738552932,-0.007166298185642861,1
2022-06-16,0.0007559698466079334,-0.007253684094947848,0
2022-06-17,-0.004259960735855033,-0.007127071074913501,0
2022-06-20,-0.005046597951543799,-0.007399788736406116,0
2022-06-21,0.0023136330165342564,-0.007356512174265809,0
2022-06-22,-0.005089022696033934,-0.0073419094684031815,0
2022-06-23,-0.002323611394518667,-0.00730903557625287,0
2022-06-24,0.009139440223033899,-0.007405449316509169,0
2022-06-27,0.0016037877867817996,-0.00741147438402894,0
2022-06-28,0.0046853318975201,-0.007530494398461312,0
2022-06-29,-0.0057534491227947335,-0.0073874054064059684,0
2022-06-30,-0.005290230730104026,-0.007461659807970871,0
2022-07-01,0.002401908392451666,-0.007377563054909407,0
2022-07-04,-3.8187066198499975e-05,-0.007445994464442833,0
2022-07-05,0.0092680434476408,-0.007527430596215968,0
2022-07-06,-0.0035656695430443005,-0.007479660265736615,0
2022-07-07,0.006417874351948566,-0.007553972326776598,0
2022-07-08,-0.0009628071297327998,-0.007573371875028414,0
2022-07-11,-0.0018477006941399528,-0.007532754299729901,0
2022-07-12,-0.002660149970610166,-0.007587795528372368,0
2022-07-13,0.0047200792590459005,-0.007521416331171747,0
2022-07-14,-0.002379165058946933,-0.007641230225137836,0
2022-07-15,0.0038476051794720666,-0.0075017368709611055,0
2022-07-18,0.007476684443873299,-0.007561676518422133,0
2022-07-19,-0.0012710736454721,-0.007433935443089865,0
2022-07-20,-0.0009022684968885669,-0.007640156682701868,0
2022-07-21,0.0036265154128370665,-0.007629171040081201,0
2022-07-22,0.0002898727475930998,-0.007652164523252743,0
2022-07-25,0.004642304292278833,-0.007575010049570893,0
2022-07-26,0.0017934737578708,-0.007443305826344257,0
2022-07-27,0.001653912438111133,-0.007701993076799193,0
2022-07-28,0.00019177468844253347,-0.007521249704015908,0
2022-07-29,0.004436628356071866,-0.00756941172177544,0
2022-08-01,-0.0020291939551475334,-0.007554674596463939,0
2022-08-02,0.000911724834969,-0.007564196109708093,0
2022-08-03,0.000978738110038933,-0.007511032850625141,0
2022-08-04,0.0011950983308818997,-0.007562040718080075,0
2022-08-05,0.0029030558306717665,-0.007580939533312202,0
2022-08-08,-0.0021768205642147998,-0.007544218005751413,0
2022-08-09,0.0016241442720981334,-0.0075614446135284195,0
2022-08-10,-0.0054526574895365654,-0.007520658191662545,0
2022-08-11,0.004489139824343134,-0.007616040473926198,0
2022-08-12,-0.0006100970849559002,-0.007522885327002459,0
2022-08-16,0.006308853413667166,-0.007674185042981689,0
2022-08-17,-0.0028857400209462997,-0.007610602690988011,0
2022-08-18,-0.0022702462536611664,-0.007545524518982428,0
2022-08-19,-0.0051815807958078336,-0.007486348445510166,0
2022-08-22,-0.005830013329963999,-0.0077246470136099685,0
2022-08-23,-0.005186994681676567,-0.007722089846831566,0
2022-08-24,-0.00040466073778543636,-0.007766866954799709,0
2022-08-25,-0.002544978873591233,-0.007712509741134038,0
2022-08-26,-0.00029123293050489996,-0.007820355072351815,0
2022-08-29,-0.011582933513069866,-0.00761360994405385,1
2022-08-30,0.004116166391403967,-0.007813576730995902,0
2022-08-31,0.00014626129892753354,-0.00766936642957861,0
2022-09-01,-0.009090251499225167,-0.007879619921763633,1
2022-09-02,0.0008652539051985668,-0.007848272233953719,0
2022-09-05,0.002587535074618433,-0.007703097962597751,0
2022-09-06,-0.0012990131671074667,-0.007761561243307558,0
2022-09-07,-0.006245938577801366,-0.007731571333693224,0
2022-09-08,0.005427850304027933,-0.007854581710395133,0
2022-09-13,0.0104324670509629,-0.00789475997130694,0
2022-09-14,-0.007162039379939034,-0.007986092752431282,0
2022-09-15,-0.006994421920548933,-0.007979702265513568,0
2022-09-16,-0.0022759761758735664,-0.007950552836657578,0
2022-09-19,-0.0029897739500190663,-0.008003553123102584,0
2022-09-20,0.00037208272423069997,-0.008033087641055389,0
2022-09-21,-0.005555911537637533,-0.008008683327218801,0
2022-09-22,-0.008212929083435034,-0.008009545441367626,1
2022-09-23,-0.008371393197748832,-0.008153280934820595,1
2022-09-26,-0.0161283409914392,-0.00839571246930048,1
2022-09-27,0.005158157436088899,-0.00856203075976694,0
2022-09-28,-0.009350984775492467,-0.008299583435316109,1
2022-09-29,0.0004706427272029667,-0.008465851236993449,0
2022-09-30,0.002546737213387933,-0.008474099799313363,0
2022-10-04,0.012404398097064265,-0.008541211238101346,0
2022-10-05,-0.0016585095531072333,-0.008677564933696716,0
2022-10-06,0.0023130520867290665,-0.00865324906404417,0
2022-10-07,-0.0052499361305603995,-0.0084047177365408,0
2022-10-11,-0.009714506004646899,-0.00844225697905206,1
2022-10-12,0.009927236279314966,-0.008647973832493295,0
2022-10-13,-0.009373156445909065,-0.008604412216728927,1
2022-10-14,0.0095013916990828,-0.008876575832646557,0
2022-10-17,-0.0006682358790424333,-0.008750978758920468,0
2022-10-18,0.0023787222408837333,-0.008732789798358736,0
2022-10-19,-0.0061323656477454995,-0.008722662879408908,0
2022-10-20,-0.0036283388849401,-0.008761849180879727,0
2022-10-21,-0.007903328861695133,-0.008523030358466764,0
2022-10-24,0.0097498399590383,-0.008649894743251644,0
2022-10-25,0.003966042521501966,-0.008720839884956196,0
2022-10-26,0.006631839885505933,-0.008652192685987098,0
2022-10-27,0.005912372665620257,-0.008582670820798216,0
2022-10-28,-0.0009903901401322334,-0.00858985226426479,0
2022-10-31,0.0021325185273033996,-0.008517454918886995,0
2022-11-01,0.008524078614366533,-0.00879316409728742,0
2022-11-02,-0.0006837235467475667,-0.00859008586553231,0
2022-11-03,-0.0035628328821584667,-0.008747481424505854,0
2022-11-04,0.004381548735013967,-0.008576448835081253,0
2022-11-07,0.0006441001464817665,-0.008667178067007692,0
2022-11-08,0.006000753432465966,-0.008564407084863388,0
2022-11-09,0.0059415181977940995,-0.00877440399884762,0
2022-11-10,-0.0017082810130243336,-0.008662803392974618,0
2022-11-11,0.0206866013335627,-0.008682543882378338,0
2022-11-14,-0.0032894982923807664,-0.008647482008750151,0
2022-11-15,0.003326639385790433,-0.00868412796365526,0
2022-11-16,-0.0021855070784145,-0.008856105264541638,0
2022-11-17,-0.001506982810154033,-0.008578338749222088,0
2022-11-18,-0.0009494895665523666,-0.008812728921551738,0
2022-11-21,-0.0011434869192844667,-0.00863681076951746,0
2022-11-22,-0.0023566796588285663,-0.008761131847036415,0
2022-11-23,0.0016534230198066002,-0.00879530423873857,0
2022-11-24,0.008737054886265366,-0.00851923976330668,0
2022-11-25,-0.0006692049786569334,-0.008771764982019314,0
2022-11-28,-0.0040936218956773,-0.008649444140004299,0
2022-11-29,0.0018710998537138333,-0.008501861804120481,0
2022-11-30,0.005649458633473134,-0.008860983883860531,0
2022-12-01,0.0017023765078245,-0.008687325964697998,0
2022-12-02,-0.004783769380697633,-0.008577262564056462,0
2022-12-05,-5.228192634320009e-05,-0.008837858581759062,0
2022-12-06,-0.0032454287412523,-0.008859503660848181,0
2022-12-07,-0.0019914737774361668,-0.008902848891121064,0
2022-12-08,-9.689290972559998e-05,-0.008648410866741021,0
2022-12-09,0.004361226137147133,-0.008640612704243612,0
2022-12-12,-0.0016584852557151664,-0.008782041463758678,0
2022-12-13,-0.0009134413706166,-0.008714819090224896,0
2022-12-14,0.0067880440872350005,-0.008534999339109844,0
2022-12-15,-0.005358912739875699,-0.008682507155647725,0
